mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.284391323725382,0.10876226054277106,0.10397632916768391,0.0010494972694601401,0.2,5,200,0.8,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.671992199219922,0.6741674167416741,0.6716798559801973,0.6726131573139312,0.0011063999733057271,89
9.120691617329916,0.11421453008952925,0.10543656349182129,0.002189890314273529,0.2,5,200,1.0,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.6727047704770477,0.6754425442544254,0.670629711585343,0.6729256754389388,0.001971029989081467,87
10.585230747858683,0.08299322360303871,0.15847555796305338,0.006796806032645768,0.2,5,300,0.6,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.6}",0.6675292529252925,0.6704545454545454,0.6679668454412482,0.6686502146070287,0.0012883009891533808,99
12.384190082550049,0.0455358586068899,0.15472094217936197,0.00359092699223,0.2,5,300,0.8,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.6693294329432943,0.6723672367236724,0.6695420620335296,0.670412910566832,0.0013846409469572905,95
13.930323362350464,0.053562447120544816,0.1579418977101644,0.0027927594954091557,0.2,5,300,1.0,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.6700795079507951,0.6725922592259226,0.670179649701834,0.6709504722928505,0.0011616383093946416,94
5.048315525054932,0.11343901234231096,0.09361569086710612,0.003379388064804904,0.2,7,100,0.6,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",0.6676042604260426,0.671017101710171,0.668829464051307,0.6691502753958402,0.0014116329425524084,97
5.783271869023641,0.09830867362433081,0.09085591634114583,6.428917185063289e-05,0.2,7,100,0.8,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.6687293729372937,0.6696294629462947,0.6679668454412482,0.668775227108279,0.0006795347407205889,98
6.43117356300354,0.09710580589449182,0.09442488352457683,0.00038626705723060825,0.2,7,100,1.0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.6704170417041704,0.6734173417341734,0.6709672579979747,0.6716005471454395,0.0013041578191133165,91
10.306089401245117,0.1420815109811257,0.20033963521321616,0.00838510364703323,0.2,7,200,0.6,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",0.6584158415841584,0.6610411041104111,0.6597532160672093,0.6597367205872596,0.0010718224071118753,104
12.355389992396036,0.17028976345041733,0.21021795272827148,0.01790769893207241,0.2,7,200,0.8,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.6583408340834084,0.661003600360036,0.6597532160672093,0.6596992168368846,0.0010877401646358729,106
14.289809624354044,0.2175621616630496,0.19220479329427084,0.002790982065482929,0.2,7,200,1.0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.664003900390039,0.665016501650165,0.6650789483553988,0.664699783465201,0.000492723613175641,102
15.962163607279459,0.04990558225966737,0.2249778906504313,0.012095269289662225,0.2,7,300,0.6,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.6}",0.650990099009901,0.6547404740474048,0.6527772568728201,0.6528359433100419,0.0015316464570124448,108
16.935309489568073,0.11064765775232425,0.20688041051228842,0.012705962163935929,0.2,7,300,0.8,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.6547404740474048,0.6542529252925292,0.6542774631511833,0.6544236208303724,0.0002242728955010546,107
17.65169095993042,0.05047846454737582,0.18425559997558594,0.021319389012643245,0.2,7,300,1.0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.6581533153315332,0.6608535853585359,0.660090762479841,0.6596992210566367,0.0011366157571920553,105
