mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__min_samples_split,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.848301553726197,0.680145612576297,0.20906453132629393,0.0030051042417797874,4,5,0.8,0.8,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.8, 'max_samples': 0.8, 'n_estimators': 200}",0.6755422213888368,0.67439679959995,0.6781472684085511,0.6770846355794474,0.669646205775722,0.6749634261505014,0.002951788713823245,100
1.7343270778656006,0.23086550136241316,0.06072664260864258,0.006079634555989396,4,5,0.8,1.0,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.8, 'max_samples': 1.0, 'n_estimators': 50}",0.6752922057628602,0.6723965495686961,0.6776472059007376,0.6755219402425303,0.669646205775722,0.6741008214501092,0.0027843836419133034,130
3.9127388477325438,0.5140105218012132,0.10437359809875488,0.01576187813779375,4,5,0.8,1.0,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.8, 'max_samples': 1.0, 'n_estimators': 100}",0.6754172135758485,0.6731466433304163,0.6771471433929241,0.6764595574446806,0.6703337917239655,0.674500869893567,0.0024850503478302845,124
6.187491989135742,0.38985209853541547,0.18211135864257813,0.028339680640105034,4,5,0.8,1.0,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.8, 'max_samples': 1.0, 'n_estimators': 200}",0.6758547409213076,0.6745843230403801,0.6774596824603075,0.6774596824603075,0.669646205775722,0.675000926931605,0.0028867474184038765,89
1.6528553009033202,0.12603717132325884,0.04607415199279785,0.0025965492553073253,4,5,1.0,0.6,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 1.0, 'max_samples': 0.6, 'n_estimators': 50}",0.6725420338771173,0.6739592449056132,0.6782097762220277,0.6760845105638205,0.6688336042005251,0.6739258339538208,0.003189321836009155,148
3.015243148803711,0.09589305303659125,0.09927711486816407,0.01048236965927046,4,5,1.0,0.6,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 1.0, 'max_samples': 0.6, 'n_estimators': 100}",0.672417026064129,0.6737092136517064,0.6782097762220277,0.6763345418177272,0.668646080760095,0.6738633277031372,0.003296474455051752,154
6.049087762832642,0.18384653577793525,0.1875424861907959,0.014643745428685883,4,5,1.0,0.6,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 1.0, 'max_samples': 0.6, 'n_estimators': 200}",0.6725420338771173,0.6743342917864733,0.6783347918489812,0.6765220652581573,0.6682085260657582,0.6739883417672974,0.003490820548622572,139
1.9744205474853516,0.14278150517017554,0.057079410552978514,0.011505891840074061,4,5,1.0,0.8,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 1.0, 'max_samples': 0.8, 'n_estimators': 50}",0.6726045377836115,0.6742717839729966,0.6783347918489812,0.6757719714964371,0.6682085260657582,0.6738383222335569,0.0033870918651172327,157
3.666311264038086,0.31527949202063554,0.09686088562011719,0.009790720031405622,4,5,1.0,0.8,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 1.0, 'max_samples': 0.8, 'n_estimators': 100}",0.6724795299706232,0.6741467683460433,0.6784598074759345,0.6760845105638205,0.6683335416927116,0.6739008316098267,0.003424266781981301,151
6.844798374176025,0.3232287456429853,0.17449612617492677,0.005745590956924893,4,5,1.0,0.8,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 1.0, 'max_samples': 0.8, 'n_estimators': 200}",0.6725420338771173,0.6740842605325665,0.6784598074759345,0.6756469558694836,0.6682085260657582,0.673788316764172,0.0034074105353068015,160
